node_id,node_type,name,age,favorite_genre,artist,genre,release_year
S0841,song,Dance Wiv Me - Radio Edit,,,Dizzee Rascal,"hip hop, pop, Dance/Electronic",2011
S0842,song,Sweet About Me,,,Gabriella Cilmi,R&B,2008
S0843,song,Another Way to Die,,,Jack White,"rock, blues",2007
S0844,song,Hypnotized (feat. Akon),,,Plies,"hip hop, pop, R&B",2007
S0845,song,I Hate This Part,,,The Pussycat Dolls,"pop, R&B",2008
S0846,song,Take You There,,,Sean Kingston,"hip hop, pop, R&B",2008
S0847,song,Pocketful of Sunshine,,,Natasha Bedingfield,pop,2008
S0848,song,"You're Gonna Go Far, Kid",,,The Offspring,"rock, pop, metal",2008
S0849,song,Homecoming,,,Kanye West,hip hop,2007
S0850,song,American Boy,,,Estelle,R&B,2008
S0851,song,Addicted,,,Saving Abel,"rock, metal",2008
S0852,song,Propane Nightmares,,,Pendulum,Dance/Electronic,2008
S0853,song,My Life,,,The Game,"hip hop, pop",2008
S0854,song,Damaged,,,Danity Kane,"pop, R&B",2008
S0855,song,So What,,,P!nk,pop,2008
S0856,song,Love Lockdown,,,Kanye West,hip hop,2008
S0857,song,Cookie Jar (feat. The-Dream),,,Gym Class Heroes,"hip hop, pop",2008
S0858,song,Paper Planes,,,M.I.A.,"pop, rock",2007
S0859,song,It's Not My Time,,,3 Doors Down,"pop, rock, metal",2008
S0860,song,Wow,,,Kylie Minogue,"pop, Dance/Electronic",2007
S0861,song,Touch My Body,,,Mariah Carey,"pop, R&B",2008
S0862,song,Kids,,,MGMT,rock,2007
S0863,song,Shut Up and Let Me Go,,,The Ting Tings,"pop, rock, Dance/Electronic",2007
S0864,song,Got Money,,,Lil Wayne,"hip hop, pop",2008
S0865,song,Into the Night (feat. Chad Kroeger),,,Santana,"rock, blues, latin",2007
S0866,song,I Luv Your Girl,,,The-Dream,"hip hop, pop, R&B",2007
S0867,song,Wearing My Rolex - Radio Edit,,,Wiley,"hip hop, Dance/Electronic",2008
S0868,song,Love in This Club (feat. Young Jeezy),,,Usher,"hip hop, pop, R&B",2008
S0869,song,Black & Gold - Radio Edit,,,Sam Sparro,"pop, Dance/Electronic",2008
S0870,song,What's It Gonna Be (feat. Platnum),,,"H ""two"" O",Dance/Electronic,2008
S0871,song,That's Not My Name,,,The Ting Tings,"pop, rock, Dance/Electronic",2008
S0872,song,"Bust It Baby, Pt. 2 (feat. Ne-Yo)",,,Plies,"hip hop, pop, R&B",2008
S0873,song,Broken Strings,,,James Morrison,"pop, R&B",2008
S0874,song,Run,,,Leona Lewis,"pop, R&B",2007
S0875,song,Shake It,,,Metro Station,"pop, rock",2007
S0876,song,Whatever You Like,,,T.I.,"hip hop, pop",2008
S0877,song,Can't Help but Wait,,,Trey Songz,"hip hop, pop, R&B",2007
S0878,song,Stop And Stare,,,OneRepublic,pop,2007
S0879,song,Hallelujah,,,Alexandra Burke,pop,2009
S0880,song,Just Fine,,,Mary J. Blige,"pop, R&B",2007
S0881,song,One Step At a Time,,,Jordin Sparks,"pop, R&B",2007
S0882,song,Viva La Vida,,,Coldplay,"rock, pop",2008
S0883,song,Sex on Fire,,,Kings of Leon,rock,2008
S0884,song,Good Life,,,Kanye West,hip hop,2007
S0885,song,Mercy,,,Duffy,"pop, R&B",2008
S0886,song,Crush,,,David Archuleta,pop,2008
S0887,song,Suffocate - Superclean,,,J. Holiday,"hip hop, pop, R&B, Dance/Electronic",2007
S0888,song,In Love With a Girl,,,Gavin DeGraw,"pop, Folk/Acoustic",2008
S0889,song,Tattoo,,,Jordin Sparks,"pop, R&B",2007
S0890,song,Violet Hill,,,Coldplay,"rock, pop",2008
S0891,song,Sexy Can I feat. Yung Berg,,,Ray J,"hip hop, pop, R&B",2008
S0892,song,Spotlight,,,Jennifer Hudson,"pop, R&B, easy listening",2008
S0893,song,Green Light (feat. André 3000),,,John Legend,"pop, R&B",2008
S0894,song,Burnin' Up,,,Jonas Brothers,pop,2008
S0895,song,Superstar (feat. Matthew Santos),,,Lupe Fiasco,"hip hop, pop",2007
S0896,song,Forever,,,Chris Brown,"hip hop, pop, R&B",2008
S0897,song,Chasing Pavements,,,Adele,"pop, R&B",2008
S0898,song,Better in Time,,,Leona Lewis,"pop, R&B",2007
S0899,song,Clumsy,,,Fergie,"pop, R&B",2006
S0900,song,Can't Believe It (feat. Lil' Wayne),,,T-Pain,"hip hop, pop, R&B",2008
S0901,song,I Gotta Feeling,,,Black Eyed Peas,"hip hop, pop",2009
S0902,song,Poker Face,,,Lady Gaga,pop,2008
S0903,song,Halo,,,Beyoncé,"pop, R&B",2008
S0904,song,Sexy Bitch (feat. Akon),,,David Guetta,"hip hop, pop, Dance/Electronic",2010
S0905,song,Right Round,,,Flo Rida,"hip hop, pop",2009
S0906,song,Love Story,,,Taylor Swift,pop,2008
S0907,song,Hotel Room Service,,,Pitbull,"hip hop, pop, latin",2009
S0908,song,Circus,,,Britney Spears,pop,2008
S0909,song,LoveGame,,,Lady Gaga,pop,2008
S0910,song,Monster,,,Skillet,"rock, pop, metal",2009
S0911,song,Omen,,,The Prodigy,"rock, pop, Dance/Electronic",2009
S0912,song,Meet Me Halfway,,,Black Eyed Peas,"hip hop, pop",2009
S0913,song,Heartless,,,Kanye West,hip hop,2008
S0914,song,Day 'N' Nite (Nightmare),,,Kid Cudi,hip hop,2009
S0915,song,Just Dance,,,Lady Gaga,pop,2008
S0916,song,If U Seek Amy,,,Britney Spears,pop,2008
S0917,song,I Know You Want Me (Calle Ocho),,,Pitbull,"hip hop, pop, latin",2009
S0918,song,Obsessed,,,Mariah Carey,"pop, R&B",2009
S0919,song,Sweet Dreams,,,Beyoncé,"pop, R&B",2008
S0920,song,Release Me,,,Agnes,"pop, Dance/Electronic",2009
S0921,song,Boom Boom Pow,,,Black Eyed Peas,"hip hop, pop",2009
S0922,song,She Wolf,,,Shakira,"pop, latin",2009
S0923,song,Paparazzi,,,Lady Gaga,pop,2008
S0924,song,Empire State Of Mind,,,JAY-Z,hip hop,2009
S0925,song,All The Right Moves,,,OneRepublic,pop,2009
S0926,song,Birthday Sex,,,Jeremih,"hip hop, pop, R&B",2009
S0927,song,Evacuate The Dancefloor,,,Cascada,"hip hop, pop, Dance/Electronic",2009
S0928,song,New Divide,,,Linkin Park,"rock, metal",2009
S0929,song,Let It Rock,,,Kevin Rudolf,"hip hop, pop",2008
S0930,song,Run This Town,,,JAY-Z,hip hop,2009
S0931,song,Bad Romance,,,Lady Gaga,pop,2009
S0932,song,Live Your Life,,,T.I.,"hip hop, pop",2008
S0933,song,We Made You,,,Eminem,hip hop,2009
S0934,song,Bonkers,,,Dizzee Rascal,"hip hop, pop, Dance/Electronic",2011
S0935,song,Love Sex Magic (feat. Justin Timberlake),,,Ciara,"pop, R&B",2009
S0936,song,Russian Roulette,,,Rihanna,"hip hop, pop, R&B",2009
S0937,song,Turn My Swag On,,,Soulja Boy,"hip hop, pop",2008
S0938,song,Intro,,,The xx,rock,2009
S0939,song,Down,,,Jay Sean,"hip hop, pop, R&B",2009
S0940,song,Turnin Me On - Original Dirty,,,Keri Hilson,"pop, R&B",2008
S0941,song,When Love Takes Over (feat. Kelly Rowland),,,David Guetta,"hip hop, pop, Dance/Electronic",2010
S0942,song,Fight For This Love,,,Cheryl,"pop, Dance/Electronic",2009
S0943,song,Kiss Me Thru The Phone,,,Soulja Boy,"hip hop, pop",2008
S0944,song,Crack A Bottle,,,Eminem,hip hop,2009
S0945,song,Sober,,,P!nk,pop,2010
S0946,song,Number 1,,,Tinchy Stryder,"pop, Dance/Electronic",2009
S0947,song,"Mama Do (Uh Oh, Uh Oh)",,,Pixie Lott,"pop, Dance/Electronic",2009
S0948,song,Beat Again - Radio Edit,,,JLS,pop,2009
S0949,song,DONTTRUSTME,,,3OH!3,"hip hop, pop, rock",2008
S0950,song,Jai Ho! (You Are My Destiny),,,A.R. Rahman,set(),2009
S0951,song,I Hate This Part,,,The Pussycat Dolls,"pop, R&B",2008
S0952,song,Beautiful,,,Akon,pop,2008
S0953,song,Bad Boys (feat. Flo Rida),,,Alexandra Burke,pop,2009
S0954,song,Break Up,,,Mario,"pop, R&B",2009
S0955,song,Forever,,,Drake,"hip hop, pop, R&B",2009
S0956,song,Naturally,,,Selena Gomez & The Scene,"pop, Dance/Electronic",2009
S0957,song,Love Lockdown,,,Kanye West,hip hop,2008
S0958,song,Untouched,,,The Veronicas,"pop, Dance/Electronic",2005
S0959,song,Throw It In The Bag,,,Fabolous,"hip hop, pop, R&B",2009
S0960,song,Whatcha Say,,,Jason Derulo,"hip hop, pop",2010
S0961,song,Not Fair,,,Lily Allen,pop,2009
S0962,song,Dead And Gone,,,T.I.,"hip hop, pop",2008
S0963,song,Fire Burning,,,Sean Kingston,"hip hop, pop, R&B",2009
S0964,song,Walking On A Dream,,,Empire of the Sun,"rock, pop, Dance/Electronic",2008
S0965,song,Good Girls Go Bad (feat. Leighton Meester),,,Cobra Starship,"pop, Dance/Electronic",2009
S0966,song,If Today Was Your Last Day,,,Nickelback,"rock, metal",2008
S0967,song,Bulletproof,,,La Roux,"pop, Dance/Electronic",2009
S0968,song,Fire,,,Kasabian,rock,2009
S0969,song,I'm Not Alone - Radio Edit,,,Calvin Harris,"hip hop, pop, Dance/Electronic",2009
S0970,song,One Time,,,Justin Bieber,pop,2009
S0971,song,Blame It,,,Jamie Foxx,"hip hop, pop, R&B",2008
S0972,song,In For The Kill,,,La Roux,"pop, Dance/Electronic",2009
S0973,song,Uprising,,,Muse,rock,2009
S0974,song,Gotta Be Somebody,,,Nickelback,"rock, metal",2008
S0975,song,Broken Strings,,,James Morrison,"pop, R&B",2008
S0976,song,Whatever You Like,,,T.I.,"hip hop, pop",2008
S0977,song,Holiday,,,Dizzee Rascal,"hip hop, pop, Dance/Electronic",2011
S0978,song,Single Ladies (Put a Ring on It),,,Beyoncé,"pop, R&B",2008
S0979,song,Love Drunk,,,Boys Like Girls,pop,2009
S0980,song,Rockin' That Shit,,,The-Dream,"hip hop, pop, R&B",2009
S0981,song,Secrets,,,OneRepublic,pop,2009
S0982,song,Everybody in Love,,,JLS,pop,2013
S0983,song,Big Green Tractor,,,Jason Aldean,country,2009
S0984,song,Never Say Never,,,The Fray,pop,2009
S0985,song,The Fear,,,Lily Allen,pop,2009
S0986,song,Sex on Fire,,,Kings of Leon,rock,2008
S0987,song,Best I Ever Had,,,Drake,"hip hop, pop, R&B",2010
S0988,song,Already Gone,,,Kelly Clarkson,"pop, R&B",2009
S0989,song,Party In The U.S.A.,,,Miley Cyrus,pop,2009
S0990,song,Battlefield,,,Jordin Sparks,"pop, R&B",2009
S0991,song,Mad,,,Ne-Yo,"pop, R&B",2008
S0992,song,21 Guns,,,Green Day,rock,2009
S0993,song,Knock You Down,,,Keri Hilson,"pop, R&B",2009
S0994,song,You Belong With Me,,,Taylor Swift,pop,2008
S0995,song,Second Chance,,,Shinedown,"rock, metal",2008
S0996,song,I Love College,,,Asher Roth,"hip hop, pop",2009
S0997,song,Waking Up In Vegas,,,Katy Perry,pop,2008
S0998,song,My Life Would Suck Without You,,,Kelly Clarkson,"pop, R&B",2009
S0999,song,Little Lion Man,,,Mumford & Sons,"Folk/Acoustic, rock, pop",2009
S1000,song,You Found Me,,,The Fray,pop,2009
S1001,song,Just the Way You Are,,,Bruno Mars,pop,2010
S1002,song,Love The Way You Lie,,,Eminem,hip hop,2010
S1003,song,Bad Romance,,,Lady Gaga,pop,2009
S1004,song,Alors on danse - Radio Edit,,,Stromae,pop,2010
S1005,song,TiK ToK,,,Kesha,"pop, Dance/Electronic",2010
S1006,song,Memories (feat. Kid Cudi),,,David Guetta,"hip hop, pop, Dance/Electronic",2010
S1007,song,Dynamite,,,Taio Cruz,"hip hop, pop",2010
S1008,song,Only Girl (In The World),,,Rihanna,"hip hop, pop, R&B",2010
S1009,song,California Gurls,,,Katy Perry,pop,2012
S1010,song,Take It Off,,,Kesha,"pop, Dance/Electronic",2010
S1011,song,Hot - Play & Win Radio Version,,,INNA,pop,2010
S1012,song,Like A G6,,,Far East Movement,"hip hop, pop",2010
S1013,song,Gettin' Over You (feat. Fergie & LMFAO),,,David Guetta,"hip hop, pop, Dance/Electronic",2010
S1014,song,Barbra Streisand - Radio Edit,,,Duck Sauce,Dance/Electronic,2010
S1015,song,Danza Kuduro (feat. Don Omar),,,Lucenzo,latin,2011
S1016,song,Te Amo,,,Rihanna,"hip hop, pop, R&B",2009
S1017,song,Carry Out (Featuring Justin Timberlake),,,Timbaland,"hip hop, pop, R&B",2009
S1018,song,Gold Dust - Radio Edit,,,DJ Fresh,"pop, Dance/Electronic",2010
S1019,song,Stereo Love - Radio Edit,,,Edward Maya,pop,2010
S1020,song,Break Your Heart,,,Taio Cruz,"hip hop, pop",2010
S1021,song,Imma Be,,,Black Eyed Peas,"hip hop, pop",2009
S1022,song,Riverside,,,Sidney Samson,Dance/Electronic,2009
S1023,song,Not Afraid,,,Eminem,hip hop,2010
S1024,song,Alejandro,,,Lady Gaga,pop,2009
S1025,song,Rude Boy,,,Rihanna,"hip hop, pop, R&B",2009
S1026,song,Beautiful Monster,,,Ne-Yo,"pop, R&B",2010
S1027,song,Starstrukk,,,3OH!3,"hip hop, pop, rock",2010
S1028,song,The Time (Dirty Bit),,,Black Eyed Peas,"hip hop, pop",2010
S1029,song,Commander,,,Kelly Rowland,"hip hop, pop, R&B",2011
S1030,song,One (Your Name) - Radio Edit,,,Swedish House Mafia,"pop, Dance/Electronic",2010
S1031,song,Deuces (feat. Tyga & Kevin McCall),,,Chris Brown,"hip hop, pop, R&B",2011
S1032,song,DJ Got Us Fallin' In Love (feat. Pitbull),,,Usher,"hip hop, pop, R&B",2010
S1033,song,Replay,,,Iyaz,"hip hop, pop",2009
S1034,song,Club Can't Handle Me (feat. David Guetta),,,Flo Rida,"hip hop, pop",2010
S1035,song,Eenie Meenie,,,Sean Kingston,"hip hop, pop, R&B",2010
S1036,song,No Hands (feat. Roscoe Dash & Wale),,,Waka Flocka Flame,"hip hop, pop",2010
S1037,song,Written in the Stars (feat. Eric Turner),,,Tinie Tempah,"hip hop, pop, Dance/Electronic",2010
S1038,song,Talking to the Moon,,,Bruno Mars,pop,2010
S1039,song,Can't Be Tamed,,,Miley Cyrus,pop,2010
S1040,song,Cooler Than Me - Single Mix,,,Mike Posner,"hip hop, pop, Dance/Electronic",2010
S1041,song,Telephone,,,Lady Gaga,pop,2009
S1042,song,We No Speak Americano (JT Radio Edit),,,Yolanda Be Cool,Dance/Electronic,2010
S1043,song,Hard,,,Rihanna,"hip hop, pop, R&B",2009
S1044,song,Pass Out,,,Tinie Tempah,"hip hop, pop, Dance/Electronic",2010
S1045,song,Whataya Want from Me,,,Adam Lambert,pop,2009
S1046,song,Bottoms Up (feat. Nicki Minaj),,,Trey Songz,"hip hop, pop, R&B",2010
S1047,song,If We Ever Meet Again (Featuring Katy Perry),,,Timbaland,"hip hop, pop, R&B",2009
S1048,song,I Like It,,,Enrique Iglesias,"pop, latin",2010
S1049,song,Seek Bromance - Avicii’s Vocal Edit,,,Tim Berg,"pop, Dance/Electronic",2010
S1050,song,OMG (feat. will.i.am),,,Usher,"hip hop, pop, R&B",2010
S1051,song,Misery,,,Maroon 5,pop,2010
S1052,song,Down,,,Jay Sean,"hip hop, pop, R&B",2009
S1053,song,Man Down,,,Rihanna,"hip hop, pop, R&B",2010
S1054,song,My First Kiss (feat. Ke$ha),,,3OH!3,"hip hop, pop, rock",2010
S1055,song,Baby,,,Justin Bieber,pop,2010
S1056,song,Teach Me How to Dougie,,,Cali Swag District,"hip hop, pop",2011
S1057,song,Miami 2 Ibiza - Swedish House Mafia vs. Tinie Tempah,,,Swedish House Mafia,"pop, Dance/Electronic",2010
S1058,song,Wavin' Flag,,,K'NAAN,set(),2009
S1059,song,How Low,,,Ludacris,"hip hop, pop",2010
S1060,song,Blah Blah Blah (feat. 3OH!3),,,Kesha,"pop, Dance/Electronic",2010
S1061,song,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",,,DJ Khaled,"hip hop, pop",2010
S1062,song,In My Head,,,Jason Derulo,"hip hop, pop",2010
S1063,song,I Need A Dollar,,,Aloe Blacc,R&B,2010
S1064,song,Airplanes (feat. Hayley Williams of Paramore),,,B.o.B,"hip hop, pop",2010
S1065,song,My Chick Bad,,,Ludacris,"hip hop, pop",2010
S1066,song,Just A Dream,,,Nelly,"hip hop, pop, R&B",2010
S1067,song,What's My Name?,,,Rihanna,"hip hop, pop, R&B",2010
S1068,song,Impossible,,,Shontelle,"pop, R&B",2010
S1069,song,The Flood,,,Take That,pop,2010
S1070,song,Say Aah (feat. Fabolous),,,Trey Songz,"hip hop, pop, R&B",2009
S1071,song,Whatcha Say,,,Jason Derulo,"hip hop, pop",2010
S1072,song,Over,,,Drake,"hip hop, pop, R&B",2010
S1073,song,Kickstarts,,,Example,"pop, Dance/Electronic",2010
S1074,song,She Said,,,Plan B,Dance/Electronic,2010
S1075,song,Higher,,,The Saturdays,"pop, Dance/Electronic",2010
S1076,song,Do You Remember,,,Jay Sean,"hip hop, pop, R&B",2009
S1077,song,Hey Daddy (Daddy's Home),,,Usher,"hip hop, pop, R&B",2010
S1078,song,Right Above It,,,Lil Wayne,"hip hop, pop",2010
S1079,song,All Time Low,,,The Wanted,"pop, Dance/Electronic",2010
S1080,song,Your Love Is My Drug,,,Kesha,"pop, Dance/Electronic",2010
S1081,song,Starry Eyed,,,Ellie Goulding,"pop, rock, Dance/Electronic",2010
S1082,song,Find Your Love,,,Drake,"hip hop, pop, R&B",2010
S1083,song,Ridin' Solo,,,Jason Derulo,"hip hop, pop",2010
S1084,song,What You Know,,,Two Door Cinema Club,"World/Traditional, rock, pop",2010
S1085,song,Young Forever,,,JAY-Z,hip hop,2009
S1086,song,BedRock,,,Young Money,"hip hop, pop",2009
S1087,song,Nothin' on You (feat. Bruno Mars),,,B.o.B,"hip hop, pop",2010
S1088,song,Teenage Dream,,,Katy Perry,pop,2010
S1089,song,This Ain't a Love Song,,,Scouting For Girls,"pop, rock",2017
S1090,song,Billionaire (feat. Bruno Mars),,,Travie McCoy,"hip hop, pop",2010
S1091,song,Fireflies,,,Owl City,"rock, pop",2009
S1092,song,Empire State of Mind (Part II) Broken Down,,,Alicia Keys,"pop, R&B",2009
S1093,song,Need You Now,,,Lady A,"pop, country",2010
S1094,song,Back To December,,,Taylor Swift,pop,2010
S1095,song,Animal,,,Neon Trees,"rock, pop",2010
S1096,song,Live Like We're Dying,,,Kris Allen,pop,2009
S1097,song,When We Collide,,,Matt Cardle,pop,2011
S1098,song,Dancing On My Own,,,Robyn,"pop, Dance/Electronic",2010
S1099,song,If I Die Young,,,The Band Perry,country,2010
S1100,song,Magic (feat. Rivers Cuomo),,,B.o.B,"hip hop, pop",2010
S1101,song,Rolling in the Deep,,,Adele,"pop, R&B",2011
S1102,song,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",,,Maroon 5,pop,2010
S1103,song,Party Rock Anthem,,,LMFAO,"hip hop, pop, Dance/Electronic",2011
S1104,song,Firework,,,Katy Perry,pop,2010
S1105,song,Grenade,,,Bruno Mars,pop,2010
S1106,song,Hey Baby (Drop It to the Floor) (feat. T-Pain),,,Pitbull,"hip hop, pop, latin",2011
S1107,song,Mr. Saxobeat,,,Alexandra Stan,"pop, Dance/Electronic",2011
S1108,song,Who's That Chick? (feat. Rihanna),,,David Guetta,"hip hop, pop, Dance/Electronic",2010
S1109,song,On The Floor,,,Jennifer Lopez,"hip hop, pop, R&B",2011
S1110,song,S&M,,,Rihanna,"hip hop, pop, R&B",2010
S1111,song,Blow,,,Kesha,"pop, Dance/Electronic",2010
S1112,song,Sweat - Remix,,,Snoop Dogg,"hip hop, pop",2011
S1113,song,Higher,,,Taio Cruz,"hip hop, pop",2010
S1114,song,More - RedOne Jimmy Joker Remix,,,Usher,"hip hop, pop, R&B",2010
S1115,song,Changed the Way You Kiss Me - Radio Edit,,,Example,"pop, Dance/Electronic",2011
S1116,song,Just Can’t Get Enough,,,Black Eyed Peas,"hip hop, pop",2010
S1117,song,Where Them Girls At (feat. Nicki Minaj & Flo Rida),,,David Guetta,"hip hop, pop, Dance/Electronic",2012
S1118,song,I Follow Rivers - The Magician Remix,,,Lykke Li,"pop, Dance/Electronic",2011
S1119,song,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",,,Pitbull,"hip hop, pop, latin",2011
S1120,song,Love You Like A Love Song,,,Selena Gomez & The Scene,"pop, Dance/Electronic",2011
S1121,song,Black and Yellow,,,Wiz Khalifa,"hip hop, pop",2011
S1122,song,E.T.,,,Katy Perry,pop,2012
S1123,song,I Wanna Go,,,Britney Spears,pop,2011
S1124,song,Stereo Hearts (feat. Adam Levine),,,Gym Class Heroes,"hip hop, pop",2011
S1125,song,Stereo Love - Radio Edit,,,Edward Maya,pop,2010
S1126,song,Tonight (I'm Fuckin' You),,,Enrique Iglesias,"pop, latin",2010
S1127,song,Down On Me,,,Jeremih,"hip hop, pop, R&B",2010
S1128,song,Loca People - Radio Edit,,,Sak Noel,Dance/Electronic,2011
S1129,song,Heart Skips a Beat (feat. Rizzle Kicks),,,Olly Murs,"pop, Dance/Electronic",2011
S1130,song,Sexy And I Know It,,,LMFAO,"hip hop, pop, Dance/Electronic",2011
S1131,song,You Make Me Feel... (feat. Sabi),,,Cobra Starship,"pop, Dance/Electronic",2011
S1132,song,Do It Like A Dude,,,Jessie J,"hip hop, pop",2011
S1133,song,Louder (feat. Sian Evans) - Radio Edit,,,DJ Fresh,"pop, Dance/Electronic",2012
S1134,song,No Hands (feat. Roscoe Dash & Wale),,,Waka Flocka Flame,"hip hop, pop",2010
S1135,song,When We Stand Together,,,Nickelback,"rock, metal",2011
S1136,song,Midnight City,,,M83,"rock, pop, metal, Dance/Electronic",2011
S1137,song,Till the World Ends,,,Britney Spears,pop,2011
S1138,song,Earthquake (feat. Tinie Tempah),,,Labrinth,pop,2012
S1139,song,Don't Wanna Go Home,,,Jason Derulo,"hip hop, pop",2011
S1140,song,Paradise,,,Coldplay,"rock, pop",2011
S1141,song,Last Friday Night (T.G.I.F.),,,Katy Perry,pop,2012
S1142,song,Set Fire to the Rain,,,Adele,"pop, R&B",2011
S1143,song,I Need A Doctor,,,Dr. Dre,hip hop,2011
S1144,song,6 Foot 7 Foot,,,Lil Wayne,"hip hop, pop",2011
S1145,song,I'm On One,,,DJ Khaled,"hip hop, pop",2011
S1146,song,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),,,Chris Brown,"hip hop, pop, R&B",2011
S1147,song,Rocketeer,,,Far East Movement,"hip hop, pop",2010
S1148,song,Glad You Came,,,The Wanted,"pop, Dance/Electronic",2011
S1149,song,We R Who We R,,,Kesha,"pop, Dance/Electronic",2010
S1150,song,Motivation,,,Kelly Rowland,"hip hop, pop, R&B",2011
S1151,song,We Found Love,,,Rihanna,"hip hop, pop, R&B",2011
S1152,song,Don't Hold Your Breath,,,Nicole Scherzinger,"pop, Dance/Electronic",2011
S1153,song,Buzzin Remix,,,Mann,"hip hop, pop",2011
S1154,song,Yeah 3x,,,Chris Brown,"hip hop, pop, R&B",2011
S1155,song,Save The World,,,Swedish House Mafia,"pop, Dance/Electronic",2011
S1156,song,All Of The Lights,,,Kanye West,hip hop,2010
S1157,song,Sure Thing,,,Miguel,"pop, R&B",2010
S1158,song,Coming Home,,,Diddy - Dirty Money,"hip hop, pop, R&B",2010
S1159,song,What's My Name?,,,Rihanna,"hip hop, pop, R&B",2010
S1160,song,Beautiful People,,,Chris Brown,"hip hop, pop, R&B",2019
S1161,song,What the Hell,,,Avril Lavigne,pop,2011
S1162,song,Read All About It,,,Professor Green,Dance/Electronic,2011
S1163,song,Blind Faith,,,Chase & Status,Dance/Electronic,2011
S1164,song,Champion (feat. Chris Brown),,,Chip,"hip hop, Dance/Electronic",2011
S1165,song,Who Says,,,Selena Gomez & The Scene,"pop, Dance/Electronic",2011
S1166,song,Down With The Trumpets,,,Rizzle Kicks,hip hop,2011
S1167,song,Born This Way,,,Lady Gaga,pop,2011
S1168,song,Super Bass,,,Nicki Minaj,"hip hop, pop",2010
S1169,song,Donald Trump,,,Mac Miller,hip hop,2011
S1170,song,Bounce (feat. Kelis) - Radio Edit,,,Calvin Harris,"hip hop, pop, Dance/Electronic",2012
S1171,song,Without You (feat. Usher),,,David Guetta,"hip hop, pop, Dance/Electronic",2012
S1172,song,Pumped Up Kicks,,,Foster The People,"rock, pop",2011
S1173,song,Headlines,,,Drake,"hip hop, pop, R&B",2011
S1174,song,Price Tag,,,Jessie J,"hip hop, pop",2011
S1175,song,Dirt Road Anthem,,,Jason Aldean,country,2010
S1176,song,Roll Up,,,Wiz Khalifa,"hip hop, pop",2011
S1177,song,Good Life,,,OneRepublic,pop,2009
S1178,song,Lighters,,,Bad Meets Evil,"hip hop, pop",2011
S1179,song,The Lazy Song,,,Bruno Mars,pop,2010
S1180,song,The Show Goes On,,,Lupe Fiasco,"hip hop, pop",2011
S1181,song,I Won't Let You Go,,,James Morrison,"pop, R&B",2011
S1182,song,It Girl,,,Jason Derulo,"hip hop, pop",2011
S1183,song,Someone Like You,,,Adele,"pop, R&B",2011
S1184,song,The Adventures of Rain Dance Maggie,,,Red Hot Chili Peppers,rock,2011
S1185,song,Pretty Girl Rock,,,Keri Hilson,"pop, R&B",2010
